strategy,Call_strike,Put_strike,entry_action,SL,TP,qty,entry_date,entry_time,entry_price,entry_price_call,entry_price_put,entry_price_Index,Call_IV,Call_TV,Put_IV,Put_TV,exit_date,exit_time,exit_price,exit_action,exit_price_call,exit_price_put,exit_price_index,E_Call_IV,E_Call_TV,E_Put_IV,E_Put_TV,Call_IV_MTM,Call_TV_MTM,Put_IV_MTM,Put_TV_MTM,MTM
24400CE_24100PE,24400,24100,SELL,54.24,0,-150,20241031,921,45.2,32.35,12.85,24299.8,0,32.35,0,12.85,20241031,1515,0.2,INTRA,0.1,0.1,24218.7,0.0,0.1,0,0.1,0.0,4837.5,0,1912.5,6750.0
24400CE_24150PE,24400,24150,SELL,62.1,0,-150,20241031,921,51.75,32.35,19.4,24299.8,0,32.35,0,19.4,20241031,1515,0.2,INTRA,0.1,0.1,24218.7,0.0,0.1,0,0.1,0.0,4837.5,0,2894.9999999999995,7732.5
24400CE_24200PE,24400,24200,SELL,73.92,0,-150,20241031,921,61.6,32.35,29.25,24299.8,0,32.35,0,29.25,20241031,1515,0.35,INTRA,0.1,0.25,24218.7,0.0,0.1,0,0.25,0.0,4837.5,0,4350.0,9187.5
24400CE_24250PE,24400,24250,SELL,92.1,0,-75,20241031,921,76.75,32.35,44.4,24299.8,0,32.35,0,44.4,20241031,1226,49.199999999999996,Vwap_thershold,2.55,46.65,24218.35,0.0,2.55,31.650000000001455,14.999999999998543,0.0,2235.0,-2373.750000000109,2205.000000000109,2066.2500000000005
24400CE_24300PE,24400,24300,SELL,74.46,0,-150,20241031,945,62.05,15.9,46.15,24284.25,0,15.9,15.75,30.4,20241031,1049,74.46,SSL,6.15,71.4,24236.2,0.0,6.15,63.79999999999927,7.600000000000733,0.0,1462.5,-7207.499999999891,3419.99999999989,-1861.4999999999995
24450CE_24050PE,24450,24050,SELL,35.7,0,-225,20241031,921,29.75,21.45,8.3,24299.8,0,21.45,0,8.3,20241031,1515,0.15000000000000002,INTRA,0.05,0.1,24218.7,0.0,0.05,0,0.1,0.0,4815.0,0,1845.0000000000002,6660.0
24450CE_24100PE,24450,24100,SELL,41.16,0,-150,20241031,921,34.3,21.45,12.85,24299.8,0,21.45,0,12.85,20241031,1515,0.15000000000000002,INTRA,0.05,0.1,24218.7,0.0,0.05,0,0.1,0.0,3210.0,0,1912.5,5122.5
24450CE_24150PE,24450,24150,SELL,49.019999999999996,0,-150,20241031,921,40.849999999999994,21.45,19.4,24299.8,0,21.45,0,19.4,20241031,1515,0.15000000000000002,INTRA,0.05,0.1,24218.7,0.0,0.05,0,0.1,0.0,3210.0,0,2894.9999999999995,6104.999999999999
24450CE_24200PE,24450,24200,SELL,60.84,0,-150,20241031,921,50.7,21.45,29.25,24299.8,0,21.45,0,29.25,20241031,1243,26.75,Vwap_thershold,2.05,24.7,24199.8,0.0,2.05,0.2000000000007276,24.49999999999927,0.0,2910.0,-30.00000000010914,712.5000000001093,3592.5000000000005
24450CE_24250PE,24450,24250,SELL,79.02,0,-75,20241031,921,65.85,21.45,44.4,24299.8,0,21.45,0,44.4,20241031,1223,44.55,Vwap_thershold,2.15,42.4,24223.15,0.0,2.15,26.849999999998545,15.550000000001454,0.0,1447.5,-2013.7499999998909,2163.749999999891,1597.4999999999998
24450CE_24300PE,24450,24300,SELL,68.22,0,-150,20241031,945,56.849999999999994,10.7,46.15,24284.25,0,10.7,15.75,30.4,20241031,1018,68.22,SSL,5.35,63.5,24252.85,0.0,5.35,47.150000000001455,16.349999999998545,0.0,802.5,-4710.000000000218,2107.5000000002183,-1705.5000000000007
24500CE_24050PE,24500,24050,SELL,27.0,0,-225,20241031,921,22.5,14.2,8.3,24299.8,0,14.2,0,8.3,20241031,1515,0.2,INTRA,0.1,0.1,24218.7,0.0,0.1,0,0.1,0.0,3172.5,0,1845.0000000000002,5017.5
24500CE_24100PE,24500,24100,SELL,32.459999999999994,0,-225,20241031,921,27.049999999999997,14.2,12.85,24299.8,0,14.2,0,12.85,20241031,1515,0.2,INTRA,0.1,0.1,24218.7,0.0,0.1,0,0.1,0.0,3172.5,0,2868.75,6041.249999999999
24500CE_24150PE,24500,24150,SELL,40.31999999999999,0,-150,20241031,921,33.599999999999994,14.2,19.4,24299.8,0,14.2,0,19.4,20241031,1515,0.2,INTRA,0.1,0.1,24218.7,0.0,0.1,0,0.1,0.0,2115.0,0,2894.9999999999995,5009.999999999999
24500CE_24200PE,24500,24200,SELL,52.14,0,-150,20241031,921,43.45,14.2,29.25,24299.8,0,14.2,0,29.25,20241031,1243,26.4,Vwap_thershold,1.7,24.7,24199.8,0.0,1.7,0.2000000000007276,24.49999999999927,0.0,1875.0,-30.00000000010914,712.5000000001093,2557.5000000000005
24500CE_24250PE,24500,24250,SELL,65.28,0,-150,20241031,922,54.4,15.25,39.15,24311.45,0,15.25,0,39.15,20241031,1220,43.9,Vwap_thershold,1.8,42.1,24223.3,0.0,1.8,26.700000000000728,15.399999999999274,0.0,2017.5,-4005.000000000109,3562.5000000001087,1575.0
24500CE_24300PE,24500,24300,SELL,64.2,0,-150,20241031,945,53.5,7.35,46.15,24284.25,0,7.35,15.75,30.4,20241031,1018,64.2,SSL,3.7,63.5,24252.85,0.0,3.7,47.150000000001455,16.349999999998545,0.0,547.4999999999999,-4710.000000000218,2107.5000000002183,-1605.0000000000005
24550CE_24050PE,24550,24050,SELL,20.940000000000005,0,-300,20241031,921,17.450000000000003,9.15,8.3,24299.8,0,9.15,0,8.3,20241031,1515,0.2,INTRA,0.1,0.1,24218.7,0.0,0.1,0,0.1,0.0,2715.0,0,2460.0000000000005,5175.000000000001
24550CE_24100PE,24550,24100,SELL,26.4,0,-300,20241031,921,22.0,9.15,12.85,24299.8,0,9.15,0,12.85,20241031,1515,0.2,INTRA,0.1,0.1,24218.7,0.0,0.1,0,0.1,0.0,2715.0,0,3825.0,6540.0
24550CE_24150PE,24550,24150,SELL,34.26,0,-225,20241031,921,28.549999999999997,9.15,19.4,24299.8,0,9.15,0,19.4,20241031,1515,0.2,INTRA,0.1,0.1,24218.7,0.0,0.1,0,0.1,0.0,2036.2500000000002,0,4342.499999999999,6378.749999999999
24550CE_24200PE,24550,24200,SELL,46.08,0,-150,20241031,921,38.4,9.15,29.25,24299.8,0,9.15,0,29.25,20241031,1242,24.2,Vwap_thershold,1.5,22.7,24206.1,0.0,1.5,0,22.7,0.0,1147.5,0,982.5000000000001,2130.0
24550CE_24250PE,24550,24250,SELL,58.61999999999999,0,-150,20241031,922,48.849999999999994,9.7,39.15,24311.45,0,9.7,0,39.15,20241031,1220,43.45,Vwap_thershold,1.35,42.1,24223.3,0.0,1.35,26.700000000000728,15.399999999999274,0.0,1252.5,-4005.000000000109,3562.5000000001087,809.9999999999987
